,asin,product_type_name,formatted_price,color,brand,title,medium_image_url,editorial_review,titleref,coloref,brandref
22045,B00ZHYT8KW,SHIRT,15.88,Green,Soyoo,Soyoo Women's Casual Loose Midi Shirt Tunic Green,https://images-na.ssl-images-amazon.com/images/I/411GJSd4DOL._SL160_.jpg,,Soyoo Women's Casual Loose Midi Shirt Tunic Green,Green,Soyoo
15586,B00ZI0HTN8,SHIRT,15.88,Peach Red,Soyoo,Soyoo Women's Casual Loose Midi Shirt Tunic Peach Red,https://images-na.ssl-images-amazon.com/images/I/41tCHmbi3EL._SL160_.jpg,,Soyoo Women's Casual Loose Midi Shirt Tunic Peach Red,Peach Red,Soyoo
21028,B01C6KW37E,SHIRT,10,Lemon,Double Zero,"Spaghetti Tulip Back Top, Lemon (Size M)",https://images-na.ssl-images-amazon.com/images/I/410TccgJewL._SL160_.jpg,,"Spaghetti Tulip Back Top, Lemon (Size M)",Lemon,Double Zero
21526,B00KQ7XE2S,SHIRT,59.99,Petal Power/thin Stripe,Spanx Active,Spanx Active Women's Peplum Tank Petal Power/Thin Stripe Tank Top LG,https://images-na.ssl-images-amazon.com/images/I/51L6gcy-lKL._SL160_.jpg,,Spanx Active Women's Peplum Tank Petal Power/Thin Stripe Tank Top LG,Petal Power/thin Stripe,Spanx Active
23766,B01AVBRU3M,SHIRT,38,Dusty Mauve,Spanx,"Spanx Womens Lounge Hooray! Tank, M, Purple",https://images-na.ssl-images-amazon.com/images/I/41F%2B3jqX0VL._SL160_.jpg,,"Spanx Womens Lounge Hooray! Tank, M, Purple",Dusty Mauve,Spanx
20261,B01JA7SQ18,BOOKS_1973_AND_LATER,9.5,White,Special,SPECIALGirl University Of North Texas Short Sleeve T-shirt XS White,https://images-na.ssl-images-amazon.com/images/I/41GshGmJFUL._SL160_.jpg,,SPECIALGirl University Of North Texas Short Sleeve T-shirt XS White,White,Special
24340,B01JA7SYRY,BOOKS_1973_AND_LATER,9.5,White,Special,SPECIALGirls University Of North Texas Cotton Shirt XXL White,https://images-na.ssl-images-amazon.com/images/I/41GshGmJFUL._SL160_.jpg,,SPECIALGirls University Of North Texas Cotton Shirt XXL White,White,Special
19395,B01JA7SRSK,BOOKS_1973_AND_LATER,9.5,White,Special,SPECIALWomen's University Of North Texas 100% Cotton T-shirt S White,https://images-na.ssl-images-amazon.com/images/I/41GshGmJFUL._SL160_.jpg,,SPECIALWomen's University Of North Texas 100% Cotton T-shirt S White,White,Special
13716,B01JA7STSI,BOOKS_1973_AND_LATER,9.5,White,Special,SPECIALWomens University Of North Texas 100% Cotton Tshirts M White,https://images-na.ssl-images-amazon.com/images/I/41GshGmJFUL._SL160_.jpg,,SPECIALWomens University Of North Texas 100% Cotton Tshirts M White,White,Special
16908,B0106PMEES,SHIRT,27.99,Coral / Navy,Spense Petite,Spense Petite Women's Striped High Low Dress Coral / Navy Size PXS,https://images-na.ssl-images-amazon.com/images/I/41ZEgEHLs%2BL._SL160_.jpg,,Spense Petite Women's Striped High Low Dress Coral / Navy Size PXS,Coral / Navy,Spense Petite
8581,B074PZCBP4,SHIRT,24.99,Blue,Sperry,Sperry White Womens Small Striped Anchor Embroidered Blouse Blue S,https://images-na.ssl-images-amazon.com/images/I/51KkevxE-IL._SL160_.jpg,,Sperry White Womens Small Striped Anchor Embroidered Blouse Blue S,Blue,Sperry
2833,B00X45QIPE,SHIRT,3.99,Blue,Spicysugar,"Spicysugar Women's Causal Lace Cap Sleeves Tank X-Large, Blue",https://images-na.ssl-images-amazon.com/images/I/41PlCzLG%2BeL._SL160_.jpg,,"Spicysugar Women's Causal Lace Cap Sleeves Tank X-Large, Blue",Blue,Spicysugar
7725,B01112TBOQ,SHIRT,1.99,Pink,Spicysugar,"Spicysugar Women's Drapped Spaghetti Strap Chiffon Cami X-Large, Pink",https://images-na.ssl-images-amazon.com/images/I/41mU9OeF7rL._SL160_.jpg,,"Spicysugar Women's Drapped Spaghetti Strap Chiffon Cami X-Large, Pink",Pink,Spicysugar
21359,B074QJYCRG,SPORTING_GOODS,18.45,Pink / White,Spitfire,Spitfire Wheels Bighead Pink / White Women's T-Shirt - Large,https://images-na.ssl-images-amazon.com/images/I/51428ulhbhL._SL160_.jpg,,Spitfire Wheels Bighead Pink / White Women's T-Shirt - Large,Pink / White,Spitfire
20672,B071J5K7RJ,SPORTING_GOODS,21.45,White / Red,Spitfire,Spitfire Wheels Bighead White / Red Girl's Short Sleeve T-Shirt - Large,https://images-na.ssl-images-amazon.com/images/I/41hRmqBOmdL._SL160_.jpg,,Spitfire Wheels Bighead White / Red Girl's Short Sleeve T-Shirt - Large,White / Red,Spitfire
24059,B072FSC6YF,SPORTING_GOODS,24.95,Red / White,Spitfire,Spitfire Wheels Retro Red / White Girl's Short Sleeve T-Shirt - Large,https://images-na.ssl-images-amazon.com/images/I/410jDjmzSEL._SL160_.jpg,,Spitfire Wheels Retro Red / White Girl's Short Sleeve T-Shirt - Large,Red / White,Spitfire
27802,B074T32Q3N,SHIRT,27.97,Purple,Splendid,Splendid Black Women's Medium Striped Slub-Knit Blouse Purple M,https://images-na.ssl-images-amazon.com/images/I/51LWu26%2B7FL._SL160_.jpg,,Splendid Black Women's Medium Striped Slub-Knit Blouse Purple M,Purple,Splendid
27885,B01N13Z9MI,SHIRT,59.98,Dark Grey,Splendid,Splendid Hilo LS Shirt Womens Size X-Small Dark Grey,https://images-na.ssl-images-amazon.com/images/I/4105Th5DbJL._SL160_.jpg,,Splendid Hilo LS Shirt Womens Size X-Small Dark Grey,Dark Grey,Splendid
27910,B06XCRNFXM,SHIRT,16.97,Beige,Splendid,Splendid Soft Women's Small Ribbed-Knit Marl Tank Top White S,https://images-na.ssl-images-amazon.com/images/I/41R2l6cfxKL._SL160_.jpg,,Splendid Soft Women's Small Ribbed-Knit Marl Tank Top White S,Beige,Splendid
28215,B01N809GBN,SHIRT,34.99,Black,Splendid,"Splendid Womens Cinch Tank, Xl, Black",https://images-na.ssl-images-amazon.com/images/I/51IUv3VJT3L._SL160_.jpg,,"Splendid Womens Cinch Tank, Xl, Black",Black,Splendid
27507,B0721T4XX2,SHIRT,76.99,Copper,Splendid,"Splendid Womens Cold-Shoulder Sequin Top, L, Metallic",https://images-na.ssl-images-amazon.com/images/I/51SMhSzuyUL._SL160_.jpg,,"Splendid Womens Cold-Shoulder Sequin Top, L, Metallic",Copper,Splendid
27729,B072R62D4Y,SHIRT,54.99,Heather Grey,Splendid,"Splendid Womens Cold-Shoulder Top, S, Grey",https://images-na.ssl-images-amazon.com/images/I/41UYU9qahcL._SL160_.jpg,,"Splendid Womens Cold-Shoulder Top, S, Grey",Heather Grey,Splendid
28261,B071LMVWYT,SHIRT,9.49,Yellow,Splendid,Splendid Womens Medium Lace Yoke Hi-Lo Tank Top Yellow M,https://images-na.ssl-images-amazon.com/images/I/51ur3KO8%2BGL._SL160_.jpg,,Splendid Womens Medium Lace Yoke Hi-Lo Tank Top Yellow M,Yellow,Splendid
28052,B072KNKP98,SHIRT,65.99,Acdemy Nvy,Splendid,"Splendid Womens Plaid Shirt, Xl, Blue",https://images-na.ssl-images-amazon.com/images/I/51HgPwmi5nL._SL160_.jpg,,"Splendid Womens Plaid Shirt, Xl, Blue",Acdemy Nvy,Splendid
27539,B01N5XIJ0C,SHIRT,24.99,Coblt Blue,Splendid,"Splendid Womens Printed Cami, S, Blue",https://images-na.ssl-images-amazon.com/images/I/41V%2BmM-bgqL._SL160_.jpg,,"Splendid Womens Printed Cami, S, Blue",Coblt Blue,Splendid
22689,B003WT218K,SHIRT,54,Black,Splendid,"Splendid Women's Stretch Long Sleeve Top, Black, Medium",https://images-na.ssl-images-amazon.com/images/I/41QUtJKFxEL._SL160_.jpg,,"Splendid Women's Stretch Long Sleeve Top, Black, Medium",Black,Splendid
27747,B0716F4X2L,SHIRT,34.99,Black,Splendid,"Splendid Womens Tie-Neck Blouse, L, Black",https://images-na.ssl-images-amazon.com/images/I/41G50jQvhUL._SL160_.jpg,,"Splendid Womens Tie-Neck Blouse, L, Black",Black,Splendid
24501,B001MDH99E,UNDERWEAR,11.85,White,Sport-Tek,Sport Tek Ladies Dry Zone Raglan Accent T Shirt. L473 [Apparel],https://images-na.ssl-images-amazon.com/images/I/31n0jUQsmTL._SL160_.jpg,,Sport Tek Ladies Dry Zone Raglan Accent T Shirt. L473 [Apparel],White,Sport-Tek
22196,B003RVG2JM,SPORTING_GOODS,23.18,Purple/white,Sport-Tek,Sport Tek Women's Side Blocked Performance Polo Shirt. LST655,https://images-na.ssl-images-amazon.com/images/I/41dQuMib%2ByL._SL160_.jpg,,Sport Tek Women's Side Blocked Performance Polo Shirt. LST655,Purple/white,Sport-Tek
22728,B06XH97PR9,SHIRT,94.95,Ivory,MaxMara,Sportmax by Max Mara Women's Alfeo Strawberry Print Silk Top Sz 2 Ivory,https://images-na.ssl-images-amazon.com/images/I/415Cz-y%2BChL._SL160_.jpg,,Sportmax by Max Mara Women's Alfeo Strawberry Print Silk Top Sz 2 Ivory,Ivory,MaxMara
17690,B06XH84T2D,SHIRT,78.96,Khaki,MaxMara,Sportmax by Max Mara Women's Rana Silk Hi-Lo Blouse Sz 2 Khaki,https://images-na.ssl-images-amazon.com/images/I/41CX%2BA4piML._SL160_.jpg,,Sportmax by Max Mara Women's Rana Silk Hi-Lo Blouse Sz 2 Khaki,Khaki,MaxMara
20413,B004SZNJMO,DRESS,20.78,Steel,Sport-Tek,Sport-Tek - Ladies Dri-Mesh Pro Performance Polo Sport Shirt. L474 - XL - Steel,https://images-na.ssl-images-amazon.com/images/I/31B-%2Buxf7LL._SL160_.jpg,,Sport-Tek - Ladies Dri-Mesh Pro Performance Polo Sport Shirt. L474 - XL - Steel,Steel,Sport-Tek
24237,B00J9UIK0O,SHIRT,10.16,Black,Sport-Tek,Sport-Tek Ladies Long Sleeve V-Neck Competitor Tee>XS Black LST353LS,https://images-na.ssl-images-amazon.com/images/I/31qzgsA50lL._SL160_.jpg,,Sport-Tek Ladies Long Sleeve V-Neck Competitor Tee>XS Black LST353LS,Black,Sport-Tek
18603,B014W1ETG8,SHIRT,6.38,Black,Sport-Tek,"Sport-Tek Ladies Sleeveless Competitor V-Neck Tee, L, Black",https://images-na.ssl-images-amazon.com/images/I/41fdeQd7MiL._SL160_.jpg,,"Sport-Tek Ladies Sleeveless Competitor V-Neck Tee, L, Black",Black,Sport-Tek
16292,B00BJEMTUA,SHIRT,20.78,Tr Red/Blk/Wht,Sport-Tek,Sport-Tek Ladies Tri-Color Performance Polo Shirt LST654 L True Red/Black/White,https://images-na.ssl-images-amazon.com/images/I/41L9zgsIigL._SL160_.jpg,,Sport-Tek Ladies Tri-Color Performance Polo Shirt LST654 L True Red/Black/White,Tr Red/Blk/Wht,Sport-Tek
12805,B003RVLSHI,SPORTING_GOODS,23.18,True Navy/White,Sport-Tek,"Sport-Tek Sport-Tek, Ladies Side Blocked Micropique Sport-Wick; Sport Shirt, .",https://images-na.ssl-images-amazon.com/images/I/41f1tQLqfLL._SL160_.jpg,,"Sport-Tek Sport-Tek, Ladies Side Blocked Micropique Sport-Wick; Sport Shirt, .",True Navy/White,Sport-Tek
8431,B06XKPNHXY,SHIRT,32.99,Red / Navy,Spring Air,SpringAir Women's Catton Long Style Polo Neck Button Stripes Shirt Dress,https://images-na.ssl-images-amazon.com/images/I/5136W2Z6q-L._SL160_.jpg,,SpringAir Women's Catton Long Style Polo Neck Button Stripes Shirt Dress,Red / Navy,Spring Air
4827,B06XKQD5LY,SHIRT,32.99,Deep Gray,Spring Air,SpringAir Women's Long Style Irregular Hem Horizontal Stripes Shirt Dress,https://images-na.ssl-images-amazon.com/images/I/51RJhhWibNL._SL160_.jpg,,SpringAir Women's Long Style Irregular Hem Horizontal Stripes Shirt Dress,Deep Gray,Spring Air
1933,B00ED2J0ES,SHIRT,28,Cream,Spun Bamboo,Spun Bamboo brand Women's Camisole with Shelf Bra-Small-Cream,https://images-na.ssl-images-amazon.com/images/I/31T3NnHZelL._SL160_.jpg,,Spun Bamboo brand Women's Camisole with Shelf Bra-Small-Cream,Cream,Spun Bamboo
19014,B01E7NV112,SHIRT,8.49,Silver/Magenta,Styleco,SS POSH STRIPE TEE SILVERMAGENTA XL,https://images-na.ssl-images-amazon.com/images/I/41IdPsuVWdL._SL160_.jpg,,SS POSH STRIPE TEE SILVERMAGENTA XL,Silver/Magenta,Styleco
25927,B074WCNZ5T,SHIRT,60.99,White,St. John,St. John Bright Women's Collared Button Down Shirt White 12,https://images-na.ssl-images-amazon.com/images/I/41E38u3WRAL._SL160_.jpg,,St. John Bright Women's Collared Button Down Shirt White 12,White,St. John
19228,B06W5J8NR8,OUTERWEAR,764.95,Black,St. John,St. John Collection Leather Trim Houndstooth Tweed Jacket Womens Size 10 Black,https://images-na.ssl-images-amazon.com/images/I/51TdWY%2B795L._SL160_.jpg,,St. John Collection Leather Trim Houndstooth Tweed Jacket Womens Size 10 Black,Black,St. John
19533,B06X16LXPT,OUTERWEAR,1129.99,Black,St. John,St. John Collection Nappa Leather Jacket With Stripe Lining Size 8 - Black New,https://images-na.ssl-images-amazon.com/images/I/41hsrBtdDdL._SL160_.jpg,,St. John Collection Nappa Leather Jacket With Stripe Lining Size 8 - Black New,Black,St. John
25851,B01MRX0F2F,SHIRT,250,Nocolor,St. John,St. John Petite Black & White Heart Jacquard Tank Top,https://images-na.ssl-images-amazon.com/images/I/51JYXjYq7SL._SL160_.jpg,,St. John Petite Black & White Heart Jacquard Tank Top,Nocolor,St. John
23932,B0722R8ZM1,SHIRT,223,Blush/Black,St. John,St. John Womens Gathered Poncho Top Blush/Black Small,https://images-na.ssl-images-amazon.com/images/I/61vkER3ZCEL._SL160_.jpg,,St. John Womens Gathered Poncho Top Blush/Black Small,Blush/Black,St. John
13843,B0753NHN4W,SHIRT,274.99,Bk Black,St. John,"St. John Womens Silk-Blend Top, L",https://images-na.ssl-images-amazon.com/images/I/41284zWI9fL._SL160_.jpg,,"St. John Womens Silk-Blend Top, L",Bk Black,St. John
19128,B073X5Q8TF,SHIRT,87.99,Bw,St. John,"St. John Womens Top, L",https://images-na.ssl-images-amazon.com/images/I/41zGnR-9wVL._SL160_.jpg,,"St. John Womens Top, L",Bw,St. John
6565,B06XVJP5J8,ACCESSORY,18.99,Adventure Pink,St. John's Bay,St. John's Bay Ikat Sharkbite Tank Top Size PXL Adventure Pink,https://images-na.ssl-images-amazon.com/images/I/51MJHPNR7rL._SL160_.jpg,,St. John's Bay Ikat Sharkbite Tank Top Size PXL Adventure Pink,Adventure Pink,St. John's Bay
5489,B06Y468F7J,ACCESSORY,22.99,Blue Navy,St. John's Bay,St. John's Bay Long Sleeve Crew Neck Pullover Sweater Plus Size 1X,https://images-na.ssl-images-amazon.com/images/I/513yO-Maq9L._SL160_.jpg,,St. John's Bay Long Sleeve Crew Neck Pullover Sweater Plus Size 1X,Blue Navy,St. John's Bay
3965,B06Y47ZWC2,ACCESSORY,14.99,Black,St. John's Bay,St. John's Bay Mock Neck Top Plus Size 2X Black,https://images-na.ssl-images-amazon.com/images/I/41w8sie9hWL._SL160_.jpg,,St. John's Bay Mock Neck Top Plus Size 2X Black,Black,St. John's Bay
7998,B01NAAPI0D,ACCESSORY,12.99,Cabaret Red Stripe,St. John's Bay,St. John's Bay Ruffle Tank Top Size PM,https://images-na.ssl-images-amazon.com/images/I/61qb7OlxK-L._SL160_.jpg,,St. John's Bay Ruffle Tank Top Size PM,Cabaret Red Stripe,St. John's Bay
5303,B06XVPL4QK,ACCESSORY,16.99,Dynasty Green,St. John's Bay,St. John's Bay Sleeveless Ladder Trim Blouse Size PL Dynasty Green,https://images-na.ssl-images-amazon.com/images/I/518LkIhaQEL._SL160_.jpg,,St. John's Bay Sleeveless Ladder Trim Blouse Size PL Dynasty Green,Dynasty Green,St. John's Bay
5663,B06XVKL2L8,ACCESSORY,16.99,Liberty Gold,St. John's Bay,St. John's Bay Sleeveless Ladder Trim Blouse Size PM Liberty Gold,https://images-na.ssl-images-amazon.com/images/I/51npgj5K6pL._SL160_.jpg,,St. John's Bay Sleeveless Ladder Trim Blouse Size PM Liberty Gold,Liberty Gold,St. John's Bay
5583,B06XV99CNG,ACCESSORY,16.99,Liberty Gold,St. John's Bay,St. John's Bay Sleeveless Ladder Trim Blouse Size PS Liberty Gold,https://images-na.ssl-images-amazon.com/images/I/51npgj5K6pL._SL160_.jpg,,St. John's Bay Sleeveless Ladder Trim Blouse Size PS Liberty Gold,Liberty Gold,St. John's Bay
3908,B01N0IDEI6,ACCESSORY,16.99,Multi-color,St. John's Bay,St. John's Bay Sleeveless Peplum Top NEW Size XL Floral,https://images-na.ssl-images-amazon.com/images/I/51jIgNc4mwL._SL160_.jpg,,St. John's Bay Sleeveless Peplum Top NEW Size XL Floral,Multi-color,St. John's Bay
9976,B074PZHBD7,SHIRT,51.97,Blue,Standard James Perse,Standard James Perse Women's Medium Scoop-Neck Blouse Blue M,https://images-na.ssl-images-amazon.com/images/I/418Vdj8qYSL._SL160_.jpg,,Standard James Perse Women's Medium Scoop-Neck Blouse Blue M,Blue,Standard James Perse
11687,B074TY9F4W,SHIRT,45.39,White,Standard James Perse,Standard James Perse Women's Medium Tank Cami Stripe Top White M,https://images-na.ssl-images-amazon.com/images/I/51EhDQmOUSL._SL160_.jpg,,Standard James Perse Women's Medium Tank Cami Stripe Top White M,White,Standard James Perse
9662,B071LMW4YG,SHIRT,42.97,Green,Standard James Perse,Standard James Perse Women's Side-Slits Solid Blouse Green 0,https://images-na.ssl-images-amazon.com/images/I/41mug-Bfc3L._SL160_.jpg,,Standard James Perse Women's Side-Slits Solid Blouse Green 0,Green,Standard James Perse
3249,B074SV25HV,SHIRT,46.39,White Ivory,Standard James Perse,Standard James Perse Womens US Large Tank Top White Ivory 3,https://images-na.ssl-images-amazon.com/images/I/51EhDQmOUSL._SL160_.jpg,,Standard James Perse Womens US Large Tank Top White Ivory 3,White Ivory,Standard James Perse
11628,B00E0OTQ8O,SHIRT,6,Red,Stanzino,Stanzino Women's Layer Effect 3/4 Sleeve Top RED S,https://images-na.ssl-images-amazon.com/images/I/41lzpcrL1-L._SL160_.jpg,,Stanzino Women's Layer Effect 3/4 Sleeve Top RED S,Red,Stanzino
5088,B00H9UI16O,SHIRT,4.99,Coral,Stanzino,Stanzino Women's Tabbed Sleeve Button Down Shirt with Embroidered Back,https://images-na.ssl-images-amazon.com/images/I/41MR5KM807L._SL160_.jpg,,Stanzino Women's Tabbed Sleeve Button Down Shirt with Embroidered Back,Coral,Stanzino
11364,B00C0I3VPG,SHIRT,4.99,Fuchsia,Stanzino,Stanzino Women's Zebra Print Dolman Sleeve Chiffon Top FUCHSIA S,https://images-na.ssl-images-amazon.com/images/I/51s-NonHIxL._SL160_.jpg,,Stanzino Women's Zebra Print Dolman Sleeve Chiffon Top FUCHSIA S,Fuchsia,Stanzino
21281,B072PQDZHW,SHIRT,14.95,Gold,Lucas Films,Star Wars Rebel Insignia Necklce,https://images-na.ssl-images-amazon.com/images/I/413wYvtthOL._SL160_.jpg,,Star Wars Rebel Insignia Necklce,Gold,Lucas Films
3734,B01G11B4EC,SHIRT,15.5,Red,Sassy Assy,Stars And Stripes Bandeau Top By Sassy Assy,https://images-na.ssl-images-amazon.com/images/I/51GELtDLr2L._SL160_.jpg,,Stars And Stripes Bandeau Top By Sassy Assy,Red,Sassy Assy
5714,B074MGSQTJ,SHIRT,44.99,Blush,State of Being,"State Of Being Womens High-Low Shirt, Xs, Beige",https://images-na.ssl-images-amazon.com/images/I/41pew-OVRNL._SL160_.jpg,,"State Of Being Womens High-Low Shirt, Xs, Beige",Blush,State of Being
4893,B071ZR4ZH4,SHIRT,50,Multi,State of Being,"State of Being Women's Sapphire Top, Multi, Medium",https://images-na.ssl-images-amazon.com/images/I/41VFSAPlq4L._SL160_.jpg,,"State of Being Women's Sapphire Top, Multi, Medium",Multi,State of Being
6856,B075767XQT,SHIRT,34.99,Teal,State of Being,"State Of Being Womens Solid Top, Xs, Green",https://images-na.ssl-images-amazon.com/images/I/4103bO0zJrL._SL160_.jpg,,"State Of Being Womens Solid Top, Xs, Green",Teal,State of Being
10776,B01MDQQPF0,SHIRT,19.99,Multi,State of Being,"State Of Being Womens Stripe Tank, S",https://images-na.ssl-images-amazon.com/images/I/41FoaNylq9L._SL160_.jpg,,"State Of Being Womens Stripe Tank, S",Multi,State of Being
20735,B01N3SB39B,SHIRT,19.99,Pink Heather,State of Mine,"State Of Mine Ladies Size Medium ""TX"" Shirt, Pink Heather",https://images-na.ssl-images-amazon.com/images/I/51xF4u4bMdL._SL160_.jpg,,"State Of Mine Ladies Size Medium ""TX"" Shirt, Pink Heather",Pink Heather,State of Mine
13897,B00I51XRN8,SHIRT,19.99,Black,Steadfast Brand,"Steadfast Women's ""I Am Tattooed"" Art Tank XL Blk",https://images-na.ssl-images-amazon.com/images/I/41YPZVW--tL._SL160_.jpg,,"Steadfast Women's ""I Am Tattooed"" Art Tank XL Blk",Black,Steadfast Brand
26097,B01LZSB3A0,BOOKS_1973_AND_LATER,8.84,Black,BOBOB,Steelers Logo 2016 Lady's Hot V Neck T Shirt Black S,https://images-na.ssl-images-amazon.com/images/I/41T1rfUHTpL._SL160_.jpg,,Steelers Logo 2016 Lady's Hot V Neck T Shirt Black S,Black,BOBOB
3937,B072JWH7SS,SHIRT,30.97,White,Stella & Jamie,Stella & Jamie Women's Small Cold-Shoulder Sequin Blouse White S,https://images-na.ssl-images-amazon.com/images/I/41pAAmgwv5L._SL160_.jpg,,Stella & Jamie Women's Small Cold-Shoulder Sequin Blouse White S,White,Stella & Jamie
18897,B01FRGDGK2,SHIRT,139.97,Multi,Stella McCartney,Stella McCartney Women's Striped Floral Tank,https://images-na.ssl-images-amazon.com/images/I/31ExKA2GKtL._SL160_.jpg,,Stella McCartney Women's Striped Floral Tank,Multi,Stella McCartney
2709,B00I9IF0DM,SHIRT,25,Orchid,Yummie by Heather Thomson,Stephanie 2-Way Tank by Yummie Tummie YT5-018 S/M Orchid,https://images-na.ssl-images-amazon.com/images/I/418RUTjbMnL._SL160_.jpg,,Stephanie 2-Way Tank by Yummie Tummie YT5-018 S/M Orchid,Orchid,Yummie by Heather Thomson
24556,B01KXVD296,SHIRT,6.9,Pink,Cartoon Network,Steven Universe Steven Gem,https://images-na.ssl-images-amazon.com/images/I/31kCfIufF5L._SL160_.jpg,,Steven Universe Steven Gem,Pink,Cartoon Network
16791,B074MFWVB5,SHIRT,76.99,Multi,Stevie May,"Stevie May Womens Acid Rain Silk Top, S, Black",https://images-na.ssl-images-amazon.com/images/I/51njz8GUowL._SL160_.jpg,,"Stevie May Womens Acid Rain Silk Top, S, Black",Multi,Stevie May
22855,B074MGDY21,SHIRT,76.99,Multi,Stevie May,"Stevie May Womens Lost Railway Linen Top, Xs, Pink",https://images-na.ssl-images-amazon.com/images/I/51zY1mBQ-GL._SL160_.jpg,,"Stevie May Womens Lost Railway Linen Top, Xs, Pink",Multi,Stevie May
17446,B074MG8H9Z,SHIRT,76.99,Moss Green,Stevie May,"Stevie May Womens Menkar Top, M, Green",https://images-na.ssl-images-amazon.com/images/I/41OB3Ih3DXL._SL160_.jpg,,"Stevie May Womens Menkar Top, M, Green",Moss Green,Stevie May
24985,B074MH4NMD,SHIRT,98.99,Multi,Stevie May,"Stevie May Womens Take Cover Kimono, L, Grey",https://images-na.ssl-images-amazon.com/images/I/41OfZxMDJ2L._SL160_.jpg,,"Stevie May Womens Take Cover Kimono, L, Grey",Multi,Stevie May
12981,B074MGQ11Q,SHIRT,98.99,Multi,Stevie May,"Stevie May Womens Take Cover Kimono, S, Grey",https://images-na.ssl-images-amazon.com/images/I/41OfZxMDJ2L._SL160_.jpg,,"Stevie May Womens Take Cover Kimono, S, Grey",Multi,Stevie May
25139,B071XD3L5J,SHIRT,76.99,Cream,Stevie May,"Stevie May Womens The Mckenzie Top, S, White",https://images-na.ssl-images-amazon.com/images/I/41460j7tIAL._SL160_.jpg,,"Stevie May Womens The Mckenzie Top, S, White",Cream,Stevie May
18633,B001VNM63O,ACCESSORY,95,Black,Nina Carole Designs,Stingray Leather Organizer Purse w/ Strap,https://images-na.ssl-images-amazon.com/images/I/41JBFlcXmZL._SL160_.jpg,,Stingray Leather Organizer Purse w/ Strap,Black,Nina Carole Designs
1342,B01D1WJTDC,SHIRT,21.99,Black,Altstyle Apparel,"Stoner Stoned Marijuana Cannabis Sexy 420 Girl Smoking Weed T Shirt (medium, Black)",https://images-na.ssl-images-amazon.com/images/I/41AY6eb2MKL._SL160_.jpg,,"Stoner Stoned Marijuana Cannabis Sexy 420 Girl Smoking Weed T Shirt (medium, Black)",Black,Altstyle Apparel
